# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
 22448   351.04327   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22449   358.51227   343.57428   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22450   365.98129   351.04327   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22451     0.00000   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22452     7.46901   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22453    14.93801   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22454    22.40702   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22455    29.87602   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22456    37.34503   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22457    44.81403   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22458    52.28304   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22459    59.75205   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22460    67.22105   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22461    74.69006   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22462    82.15907   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22463    89.62807   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22464    97.09708   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22465   104.56609   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22466   112.03509   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22467   119.50410   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22468   126.97310   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22469   134.44211   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22470   141.91112   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22471   149.38011   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22472   156.84912   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22473   164.31813   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22474   171.78714   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22475   179.25613   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22476   186.72514   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22477   194.19415   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22478   201.66316   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22479   209.13217   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22480   216.60117   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22481   224.07018   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22482   231.53918   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22483   239.00819   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22484   246.47719   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22485   253.94620   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22486   261.41519   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22487   268.88422   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22488   276.35321   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22489   283.82224   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22490   291.29123   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22491   298.76022   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22492   306.22925   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22493   313.69824   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22494   321.16727   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22495   328.63626   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22496   336.10526   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22497   343.57428   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22498   351.04327   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22499   358.51227   358.51227   253.94620     0.03637     0.51069     0.42932     0.19519     0.40480
 22500   365.98129   365.98129   261.41519     0.03637     0.51069     0.42932     0.19519     0.40480
 22501     0.00000     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22502     7.46901     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22503    14.93801     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22504    22.40702     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22505    29.87602     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22506    37.34503     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22507    44.81403     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22508    52.28304     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22509    59.75205     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22510    67.22105     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22511    74.69006     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22512    82.15907     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22513    89.62807     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22514    97.09708     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22515   104.56609     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22516   112.03509     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22517   119.50410     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22518   126.97310     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22519   134.44211     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22520   141.91112     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22521   149.38011     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22522   156.84912     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22523   164.31813     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22524   171.78714     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22525   179.25613     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22526   186.72514     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22527   194.19415     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22528   201.66316     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22529   209.13217     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22530   216.60117     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22531   224.07018     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22532   231.53918     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22533   239.00819     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22534   246.47719     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22535   253.94620     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22536   261.41519     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22537   268.88422     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22538   276.35321     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22539   283.82224     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22540   291.29123     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22541   298.76022     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22542   306.22925     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22543   313.69824     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22544   321.16727     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22545   328.63626     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22546   336.10526     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22547   343.57428     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22548   351.04327     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22549   358.51227     0.00000   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22550   365.98129     7.46901   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22551     0.00000    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22552     7.46901    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22553    14.93801    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22554    22.40702    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22555    29.87602    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22556    37.34503    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22557    44.81403    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22558    52.28304    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22559    59.75205    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22560    67.22105    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22561    74.69006    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22562    82.15907    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22563    89.62807    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22564    97.09708    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22565   104.56609    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22566   112.03509    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
 22567   119.50410    14.93801   268.88422     0.03637     0.51069     0.42932     0.19519     0.40480
 22568   126.97310    22.40702   276.35321     0.03637     0.51069     0.42932     0.19519     0.40480
