# mol        x          y           z          Q_l( 4)     Q_l( 6)     Q_l( 8)     Q_l(10)     Q_l(12)
   321    13.15565    15.72364     3.55032     0.20072     0.35384     0.28059     0.22735     0.29053
   322     8.02452     2.56751     3.97223     0.24163     0.21944     0.28040     0.23781     0.21776
   323    14.38463     9.06874    16.36756     0.10224     0.33355     0.27649     0.24870     0.28724
   324     0.88775    13.85566    10.31282     0.24229     0.39549     0.26974     0.32118     0.28220
   325     9.54790     1.92446     9.62020     0.10984     0.24464     0.24452     0.23229     0.24252
   326    16.33052    14.93928     3.80822     0.15775     0.36704     0.27742     0.20814     0.25292
   327    11.84810     3.95699    16.22661     0.15979     0.21667     0.30203     0.27166     0.27774
   328     8.62388     3.60783     0.20367     0.15544     0.26379     0.27057     0.32274     0.29281
   329     9.98511     4.89084     2.59289     0.15500     0.28895     0.30041     0.24873     0.24462
   330    11.17209     5.30233    13.94837     0.11298     0.35368     0.32127     0.21803     0.19136
   331     6.93644    12.94351    15.06646     0.17912     0.29058     0.23360     0.27242     0.33880
   332     7.55344    16.58881     8.50624     0.14887     0.48918     0.23367     0.28545     0.32254
   333    12.11663    11.81968     7.89261     0.13678     0.22202     0.23582     0.22095     0.20452
   334    14.06951    11.68997     5.37107     0.15806     0.30365     0.27149     0.19210     0.24876
   335     5.67997    14.68468     7.82559     0.21112     0.28856     0.32180     0.27401     0.27024
   336    15.90473    13.35208    15.80577     0.22691     0.32119     0.35343     0.33100     0.34851
   337     3.75072     0.58648     2.20676     0.09874     0.37361     0.27278     0.28462     0.28077
   338    14.85776     5.68270     7.87122     0.09849     0.22945     0.25507     0.26738     0.26946
   339     7.26641     9.44043     4.92765     0.15900     0.32579     0.27622     0.30666     0.31075
   340    12.03445     1.47827    16.25840     0.24904     0.31102     0.22594     0.28435     0.39826
   341     4.32090    11.30230     7.58673     0.18142     0.41081     0.34905     0.32794     0.28450
   342    12.92482    13.08219    11.61018     0.20028     0.32373     0.36222     0.24174     0.39923
   343     3.68488     3.92443     2.72456     0.12290     0.27907     0.28513     0.20079     0.25666
   344     9.89988    12.56763    11.67176     0.08392     0.36516     0.23551     0.21976     0.32180
   345     0.12952    16.68154    13.30825     0.14902     0.29031     0.25809     0.24410     0.27122
   346     1.87576     5.48142    15.89785     0.23454     0.29931     0.38317     0.25865     0.28135
   347    14.61250    10.82695     5.59224     0.26172     0.23096     0.34106     0.28497     0.23432
   348     9.17678    10.00817    14.31072     0.19280     0.26566     0.21132     0.26689     0.29597
   349     2.72392    11.30484     2.94000     0.20156     0.31210     0.23310     0.23166     0.26264
   350     0.31766    14.45080    10.93358     0.18921     0.22722     0.20915     0.16414     0.28778
   351    10.93682     2.89220     1.76870     0.11788     0.26727     0.28602     0.29380     0.25787
   352    16.28213    16.43353    13.98000     0.18934     0.26093     0.30603     0.28071     0.34536
   353     9.64092    10.61958    16.57919     0.17239     0.29892     0.21529     0.28105     0.25182
   354     5.24237    12.05479     0.54090     0.16450     0.34035     0.20934     0.26769     0.25882
   355     8.50937     8.79689    11.15862     0.21929     0.35702     0.26492     0.23714     0.31410
   356    14.68408    11.20878    11.46353     0.20565     0.29186     0.36128     0.25948     0.23373
   357    14.90071     4.27420     5.40257     0.28923     0.30584     0.28583     0.21697     0.29936
   358     4.28478     1.90284     3.61167     0.26992     0.27264     0.21775     0.22825     0.26148
   359     0.97905     3.79359     3.33964     0.11612     0.27239     0.26185     0.19321     0.24295
   360     6.93158    12.12751     0.06737     0.11330     0.20439     0.18376     0.28581     0.37919
   361    10.46127    16.19635     0.05866     0.15637     0.37492     0.29425     0.23884     0.29047
   362     2.67717    15.73485    11.59003     0.18487     0.30377     0.31585     0.28817     0.36337
   363     1.08037     0.19137    13.92545     0.17375     0.34117     0.27347     0.14478     0.27214
   364    13.55668    15.30763    10.37776     0.11662     0.24509     0.27651     0.19707     0.20952
   365     1.96181    15.82377     7.36943     0.22748     0.36619     0.29174     0.36705     0.23587
   366    13.51007    10.58144    10.84514     0.22432     0.38148     0.30582     0.26831     0.32217
   367     0.18668    12.00937     0.90221     0.21194     0.18087     0.20524     0.22115     0.26113
   368     0.74272     4.10274    14.76684     0.16809     0.31320     0.37063     0.28208     0.27289
   369    12.16109    12.95238     1.91626     0.13014     0.28353     0.23061     0.24014     0.26327
   370     9.84339    13.63391    15.20707     0.15163     0.26288     0.24237     0.27661     0.31827
   371    14.08655     3.87423     5.94817     0.14735     0.28074     0.22848     0.24008     0.30202
   372     6.34883    16.30008     6.35255     0.19005     0.28503     0.20065     0.19413     0.31096
   373     9.29608     4.76368    13.46688     0.18238     0.27907     0.24859     0.25456     0.27573
   374    14.06415    10.62763     9.91727     0.16607     0.38512     0.27122     0.26197     0.30419
   375     5.08304     5.69303    14.56545     0.19894     0.26886     0.27940     0.22511     0.29080
   376    16.29214    15.48763     1.84856     0.11341     0.35045     0.26361     0.20424     0.18841
   377    15.60492     3.24861     7.65849     0.20678     0.45999     0.32289     0.36052     0.31537
   378     7.98445    11.33137    14.07670     0.13409     0.21373     0.24533     0.17627     0.22541
   379     0.93002     6.69915     0.41448     0.20823     0.30304     0.24796     0.26479     0.23557
   380     5.79371     2.10172     5.70746     0.10343     0.29565     0.33192     0.29417     0.27114
   381    13.43087     0.69572     2.49546     0.09367     0.34974     0.34158     0.32858     0.26625
   382    10.18688    10.08623     5.43883     0.13225     0.31898     0.33294     0.29670     0.25105
   383    10.86906     9.12215     5.17108     0.16062     0.23783     0.30809     0.26281     0.28485
   384     5.33958     7.69178     5.69141     0.16081     0.27236     0.35543     0.25804     0.26266
   385     3.48411     4.75473     6.01268     0.18110     0.37219     0.31271     0.29505     0.27303
   386    16.72343    13.56898     2.45682     0.14755     0.19797     0.28805     0.27373     0.26660
   387    15.11676     2.93194     9.16604     0.23483     0.34141     0.33848     0.26795     0.25665
   388    11.29300     6.69248    11.83102     0.13052     0.23651     0.26507     0.33657     0.28654
   389    11.85618     6.12140    14.30896     0.18192     0.38266     0.33004     0.32363     0.33601
   390     8.14022    10.17826     0.75310     0.14130     0.22692     0.30181     0.29561     0.26882
   391     1.01326     5.46757     7.74614     0.25481     0.40702     0.29170     0.21621     0.30682
   392    14.98227     9.68978    12.75679     0.16195     0.40536     0.24069     0.28749     0.26238
   393    14.80675    16.63233    11.87607     0.14465     0.29012     0.27162     0.23768     0.28914
   394     0.28832     3.46248     8.90150     0.12222     0.30144     0.24786     0.26986     0.26249
   395     0.70978     8.38254     4.10178     0.15334     0.37757     0.30247     0.19705     0.19776
   396     3.71187     7.37069    14.36088     0.18644     0.30084     0.20202     0.24516     0.27476
   397     7.31239    13.41016     9.22567     0.18158     0.27999     0.25640     0.24442     0.26577
   398    15.07708    13.85563     3.81932     0.24807     0.22176     0.21302     0.32323     0.30529
   399     9.62878    12.58728     0.54558     0.13873     0.28001     0.32000     0.23928     0.31963
   400     8.85465    16.01897     5.74280     0.29336     0.43793     0.32094     0.31685     0.33232
   401     7.88441    11.47237     8.99440     0.18781     0.39141     0.26183     0.21387     0.35319
   402     8.65838    16.77007     0.23859     0.09764     0.25172     0.30850     0.25785     0.23036
   403     0.42939     7.83396     1.30851     0.14444     0.33330     0.33880     0.25417     0.30834
   404    14.99517     0.19025     2.53248     0.19373     0.34554     0.31518     0.26329     0.30011
   405    10.94699     4.59267     3.81246     0.16159     0.40378     0.30559     0.22210     0.20597
   406    11.35642     1.67794     7.25714     0.11469     0.22846     0.30002     0.17052     0.21972
   407     4.01767     2.17077    13.49531     0.12939     0.49644     0.25428     0.27719     0.37413
   408    15.97262     7.22476     5.64610     0.16752     0.30697     0.32223     0.32076     0.29787
   409     6.85801    12.63359     2.88037     0.08666     0.25849     0.23394     0.29204     0.27121
   410    15.51719     4.55781    15.11491     0.22455     0.25512     0.32526     0.23617     0.21860
   411     8.99237     9.70288     6.25693     0.11104     0.23436     0.29267     0.20487     0.19491
   412    15.14925     2.99289    10.89083     0.14625     0.28961     0.29753     0.26657     0.27874
   413    16.51429    15.81217    10.97765     0.15009     0.30386     0.31679     0.24008     0.26847
   414     9.83467     4.49874    12.11365     0.14217     0.30628     0.35298     0.26218     0.24773
   415    15.44298    13.32015     7.00293     0.17226     0.31973     0.29494     0.27506     0.24175
   416    14.69137    14.90573    12.50123     0.22662     0.36465     0.21755     0.22573     0.21714
   417     1.99025     4.39228     3.92549     0.14848     0.22745     0.26413     0.35818     0.27730
   418     5.21528     8.39860    12.17131     0.11738     0.33837     0.28760     0.20938     0.22150
   419     0.54182    10.20598     0.75071     0.32210     0.35701     0.35013     0.30133     0.40170
   420     5.61900     1.27602     6.22291     0.17094     0.26143     0.26602     0.27882     0.26978
   421    12.57757     7.64279    14.61608     0.20493     0.24680     0.21517     0.26540     0.22130
   422     3.13936     5.46040     2.12811     0.16262     0.29022     0.31097     0.22965     0.23627
   423     0.81705    13.71781     6.34883     0.15164     0.41302     0.32203     0.33340     0.23724
   424     4.91949     6.73949     6.05129     0.22678     0.29867     0.33948     0.29026     0.25193
   425     2.23802     8.97260    13.21782     0.21057     0.22916     0.31461     0.26777     0.26606
   426    15.36030     0.42756    15.59813     0.17581     0.30831     0.25755     0.17621     0.22850
   427    10.52043     5.30325     7.32858     0.14953     0.32523     0.30152     0.20762     0.26984
   428    10.33893    15.67681     7.13650     0.24932     0.20360     0.24962     0.25097     0.38208
   429     4.99202    10.72382     4.47939     0.29792     0.35375     0.38080     0.36270     0.28533
   430    16.70576    13.61907     0.34132     0.21450     0.37440     0.24609     0.26314     0.30332
   431    13.28116    15.05906     6.07511     0.13655     0.32246     0.26016     0.25298     0.29203
   432    15.46152    16.11988    15.06155     0.16443     0.34764     0.25250     0.18399     0.30084
   433     9.77011    11.61118    11.75235     0.14475     0.32943     0.27482     0.27901     0.24952
   434     2.35921     7.88655    10.85545     0.15306     0.40260     0.26978     0.23010     0.35252
   435    10.96053     5.76081    11.43511     0.14830     0.19471     0.33462     0.27585     0.29165
   436     1.67836    14.72946     0.29471     0.15010     0.22760     0.29219     0.27978     0.29578
   437     0.64024     1.47986    11.38909     0.24082     0.23172     0.37110     0.25184     0.33615
